,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C19orf26,C3orf72,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF18B,KIF2C,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN12,PTPN13,PTPN9,RHOXF2BB,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC38A2,SLC4A1,SLC6A9,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318
CBFA2T3,6.523856129190115,0.8562741846323936,0.781310837118754,0.2342936480388754,0.2673668693569191,1.8415330753639212,1.9397748101597276,10.041350623929533,0.0,4.958826556870818,16.06460236132769,0.6069052328717857,6.477611940298507,9.023493642896629,14.82089552238806,0.0,2.7185844968704864,1.0004117344312917,14.45050258909534,2.4512055109070032,0.0,0.15264586160108548,4.8158644977360385,0.19754170324846357,13.686567164179104,14.680421422300263,14.111615833874108,15.734529599195037,0.0,0.70239710538218,0.09877085162423178,0.0,7.913986767194953,12.744869402985074,0.0,4.462362102530824,2.146851947160748,6.715448730374104,0.582089552238806,2.9443407960199006,13.778109452736318,0.251865671641791,1.5417910447761194,2.8590869183494294,16.181981657975186,12.674237508111617,4.720786312340735,14.726928736598696,3.5677926158680284,0.20988805970149255,15.510305614783226,0.3869115958668197,1.6877152698048221,3.5825559701492535,9.411175828176193,0.0,0.0,14.640572646969236,2.4286762906777586,2.292883409041748,4.5499773857982815,1.346901854364541,0.32450649975926815,0.772301284276293,14.922323864548227,3.075,1.8366064414768264,8.613297150610583,1.026406429391504,2.8968792401628223,0.05,11.816417910447761,1.971771576898118,5.936088786835056,3.894601068730422,0.21435376309939663,11.950057405281285,1.6696517412935323,0.0,3.9647914274779947,0.0,1.8269412431513319,3.7501203659123736,10.214742613463295,0.0,16.362354892205637,4.651865671641791,15.75029613835584,0.7313432835820896,0.9560687130385807,15.91004437273094,12.102985074626865,15.274342572850035,10.778943122226705,4.011496571198064,0.30479183032207385,2.190785204412719,0.22862957937584802,0.0,6.0,10.07313432835821,10.750196386488609,12.65259907359753,1.607675906183369,2.091483757682177
CBL,0.2739482520244914,0.049085229808121376,0.042954426401257205,0.019052956010086858,0.019857206604194554,0.13223263424066636,0.08454872120059184,0.4206991902034367,0.0,0.24387203988367262,0.6069052328717857,0.048773406880534186,0.3896385542168675,0.45827755466309683,0.6679518072289157,0.0,0.11970462495141858,0.044453676776069796,0.541922793213671,0.10472659870250231,0.0,0.012413289521723256,0.23351834303506158,0.01606425702811245,0.5250091274187659,0.5402197023387668,0.5563122053431115,0.5999729254095032,0.0,0.046732384081781674,0.008032128514056224,0.0,0.4580797416470004,0.3721762048192771,0.0,0.2066526977475118,0.1019249411438859,0.3719292755437334,0.022850020772746157,0.12650602409638553,0.5381526104417671,0.020481927710843374,0.09357429718875503,0.17150956768249467,0.6770213383655103,0.5673127291775799,0.27416985013223627,0.6438146954013236,0.2487000634115409,0.01706827309236948,0.5876840696117804,0.030120481927710843,0.08480074142724744,0.17620481927710843,0.37716720540699383,0.0,0.0,0.5861814605360216,0.09875567845151097,0.09865549153134276,0.2497261774370208,0.08445904831447,0.025262339681305868,0.052395629027738866,0.5671719134602928,0.18298192771084337,0.09461001902346226,0.3589813800657174,0.05591597157862218,0.12705366922234393,0.004016064257028112,0.463855421686747,0.09114719748559455,0.4318813716404078,0.1856314145470772,0.017431427839015638,0.3405931417979611,0.09879518072289156,0.0,0.2551745443311708,0.0,0.07625438462711606,0.18888457054022542,0.5684779936070814,0.0,0.6653279785809906,0.20783132530120482,0.5890227576974565,0.03674698795180723,0.03887247101614003,0.6476717681536959,0.49487951807228914,0.5691336775674125,0.5358189514816021,0.192282644089873,0.019816106531388714,0.17234154007333682,0.017798466593647318,0.0,0.3624096385542169,0.5696385542168675,0.4686112872542803,0.60891843235009,0.06310958118187034,0.10630758327427356
CDKN1A,2.821967213114754,0.4792592592592593,0.3918840579710145,0.1511627906976744,0.16098765432098766,1.0360493827160493,0.8519298245614035,4.371475409836066,0.0,2.3551724137931034,6.477611940298507,0.3896385542168675,3.716,4.512962962962963,6.8216,0.0,1.2267741935483871,0.45448275862068965,5.78734693877551,1.0723076923076924,0.0,0.09848484848484848,2.3408988764044945,0.12745098039215685,5.567878787878788,5.774705882352941,5.84,6.36561797752809,0.0,0.4018181818181818,0.06372549019607843,0.0,4.425360824742268,4.2553125,0.0,2.075217391304348,1.0147126436781608,3.5877922077922078,0.24206896551724139,1.2995833333333333,5.6706666666666665,0.1625,0.8686666666666667,1.5570588235294118,6.969156626506024,5.74695652173913,2.5707317073170732,6.448450704225352,2.2216842105263157,0.13541666666666666,6.2542857142857144,0.24615384615384617,0.7953846153846154,1.701875,3.9446341463414636,0.0,0.0,6.136734693877551,1.0314754098360657,1.0046376811594202,2.412121212121212,0.8024242424242424,0.2064516129032258,0.4525581395348837,6.029032258064516,1.7655,0.8888421052631579,3.71,0.518974358974359,1.2636363636363637,0.029666666666666668,4.914,0.898695652173913,3.7687179487179487,1.8607407407407408,0.13829787234042554,3.9253846153846155,0.888,0.0,2.332307692307692,0.0,0.7913924050632911,1.8458064516129031,5.499183673469388,0.0,6.972222222222222,2.0945,6.285714285714286,0.3446666666666667,0.4011320754716981,6.783243243243243,5.145,5.935714285714286,5.2443243243243245,1.8554054054054054,0.1731578947368421,1.4069565217391304,0.14545454545454545,0.0,3.48064,5.5508,4.746315789473684,6.119080459770115,0.6685714285714286,1.0308235294117647
CDKN1B,3.832119004250152,0.5871056241426612,0.5018786902844874,0.17743324720068906,0.19398719707361683,1.254915409236397,1.1513970110461338,5.837279902853673,0.0,3.086206896551724,9.023493642896629,0.45827755466309683,4.512962962962963,5.776406035665295,9.023703703703704,0.0,1.6338112305854242,0.5945083014048531,8.08390022675737,1.4515669515669516,0.0,0.11560044893378227,3.01310861423221,0.14960058097313,7.722783389450056,8.108115468409586,8.043478260869565,8.859342488555972,0.0,0.494949494949495,0.074800290486565,0.0,5.427644138984345,6.413773148148148,0.0,2.7338969404186795,1.3299276287782036,4.380711880711881,0.3339719029374202,1.7507716049382716,7.814814814814815,0.19074074074074074,1.0635802469135802,1.9357298474945535,9.526996876394467,7.658615136876007,3.191960252935863,8.720396452790819,2.6251461988304094,0.15895061728395063,8.712815990593768,0.28846153846153844,1.0491452991452992,2.2268518518518516,5.419376693766938,0.0,0.0,8.429327286470144,1.4128718882817244,1.3577563070316694,3.0308641975308643,0.9494949494949495,0.24193548387096775,0.5482342807924203,8.392672242134608,2.09375,1.1512670565302143,5.042508417508418,0.6633428300094967,1.7138047138047139,0.03487654320987654,6.779629629629629,1.1972624798711755,4.427350427350428,2.3891175125743027,0.16233254531126873,5.9594017094017095,1.1123456790123456,0.0,2.8176638176638176,0.0,1.0750117205813408,2.379330943847073,6.845804988662132,0.0,9.526063100137174,2.7916666666666665,8.793650793650794,0.4546296296296296,0.5531097134870719,9.266266266266266,7.034722222222222,8.470458553791888,6.892642642642643,2.455205205205205,0.2132066276803119,1.6561996779388084,0.17045454545454544,0.0,4.111703703703704,6.834444444444444,6.400584795321637,7.9167730949340145,0.9223985890652557,1.3281045751633986
CDKN1C,6.211803278688524,0.8948148148148148,0.782608695652174,0.2586046511627907,0.2866666666666667,1.8464197530864197,1.8582456140350878,9.30360655737705,0.0,4.881379310344828,14.82089552238806,0.6679518072289157,6.8216,9.023703703703704,14.4224,0.0,2.6180645161290323,0.9315862068965517,13.293061224489795,2.3476923076923075,0.0,0.1684848484848485,4.722247191011236,0.21803921568627452,12.635151515151515,13.324117647058824,13.114782608695652,14.506966292134832,0.0,0.7418181818181818,0.10901960784313726,0.0,8.257319587628865,10.89375,0.0,4.357391304347826,2.1094252873563217,6.542857142857143,0.5475862068965517,2.8266666666666667,12.709333333333333,0.278,1.6146666666666667,2.9552941176470586,15.414939759036145,12.259130434782609,4.882926829268293,14.0856338028169,3.8833684210526314,0.23166666666666666,14.305396825396825,0.4230769230769231,1.656923076923077,3.5225,8.838536585365853,0.0,0.0,13.740408163265306,2.301639344262295,2.1942028985507247,4.638787878787879,1.3874747474747475,0.3548387096774194,0.8195348837209302,13.768602150537635,3.0645,1.8063157894736843,8.177272727272728,1.0328205128205128,2.767272727272727,0.05,11.116,1.9130434782608696,6.510769230769231,3.71358024691358,0.23659574468085107,10.15846153846154,1.7093333333333334,0.0,4.225641025641026,0.0,1.7427848101265824,3.735483870967742,10.517551020408163,0.0,15.517037037037037,4.458,14.445079365079366,0.718,0.9033962264150943,15.092972972972973,11.447,13.797142857142857,10.782162162162162,3.9075675675675674,0.32052631578947366,2.4156521739130437,0.25,0.0,6.0,10.4376,10.322105263157894,12.462988505747127,1.5123809523809524,2.084705882352941
CEBPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEBPB,1.1374933897408779,0.16547192353643966,0.14165497896213183,0.046511627906976744,0.05207088809239347,0.35065710872162487,0.3415393322014714,1.7570068746694871,0.0,0.8976640711902113,2.7185844968704864,0.11970462495141858,1.2267741935483871,1.6338112305854242,2.6180645161290323,0.0,0.48777315296566076,0.18409343715239154,2.4384463462804478,0.4317617866004963,0.0,0.030303030303030304,0.8658934396520478,0.0392156862745098,2.33088954056696,2.4665559772296017,2.403225806451613,2.669989126495107,0.0,0.13734115347018572,0.0196078431372549,0.0,1.4885267708679748,2.0856854838709675,0.0,0.7924263674614306,0.38913607712272896,1.2255969836614997,0.09955506117908787,0.5161290322580645,2.367741935483871,0.05,0.2989247311827957,0.536527514231499,2.8159735717061793,2.247194950911641,0.8926042486231314,2.56860517946388,0.6959252971137522,0.041666666666666664,2.6264720942140296,0.07568238213399504,0.3002481389578164,0.6376008064516129,1.6127065302911094,0.0,0.0,2.5200789993416723,0.42014806980433633,0.3999532491818607,0.8377321603128055,0.2616487455197133,0.06347554630593132,0.14966241560390098,2.5246271245230663,0.59375,0.32784380305602717,1.4989002932551319,0.1902398676592225,0.5073313782991202,0.00967741935483871,2.020967741935484,0.34957924263674617,1.1662531017369726,0.6975308641975309,0.0425531914893617,1.9429280397022333,0.31290322580645163,0.0,0.760132340777502,0.0,0.31951817068191096,0.6755983350676379,1.9005924950625412,0.0,2.822879330943847,0.8116935483870967,2.6550179211469533,0.13010752688172042,0.16463785757760194,2.7585004359197907,2.091532258064516,2.542242703533026,2.040976460331299,0.7079337401918047,0.05921052631578947,0.43338008415147267,0.04472140762463343,0.0,1.1612903225806452,1.8841935483870969,1.900679117147708,2.2695587690025953,0.2749615975422427,0.38026565464895634
CEBPE,0.40791407574901073,0.06462324393358876,0.05057471264367816,0.017161186848436247,0.019880800340570454,0.1526607066836952,0.12365396249243799,0.705144149236857,0.0,0.3286563614744352,1.0004117344312917,0.044453676776069796,0.45448275862068965,0.5945083014048531,0.9315862068965517,0.0,0.18409343715239154,0.08856123662306778,0.8978184377199155,0.15490716180371353,0.0,0.011180773249738768,0.3259201859744285,0.014469235970250169,0.8779519331243469,0.9512170385395537,0.8896551724137931,0.9992251065478497,0.0,0.052873563218390804,0.007234617985125084,0.0,0.5499466761464629,0.8158405172413793,0.0,0.2830584707646177,0.14427269124058661,0.599910434393193,0.034720570749108205,0.18318965517241378,0.9301149425287356,0.018448275862068965,0.11632183908045977,0.1973630831643002,1.006896551724138,0.8176911544227886,0.33389402859545836,0.9091792132102963,0.2591651542649728,0.015373563218390805,0.9683634373289546,0.028381962864721486,0.10583554376657825,0.22650862068965516,0.5777964676198486,0.0,0.0,0.9158339197748064,0.1485585076314302,0.14202898550724638,0.31118077324973875,0.11403692093347266,0.023804226918798667,0.057738572574178026,0.9296996662958843,0.2756896551724138,0.12036297640653358,0.5421630094043887,0.07055702917771883,0.18307210031347962,0.004482758620689655,0.7048275862068966,0.1254872563718141,0.43519009725906277,0.28846317581949765,0.0157006603081438,0.7551724137931034,0.11632183908045977,0.0,0.2786914235190097,0.0,0.11470973374072457,0.2413793103448276,0.6942997888810697,0.0,0.9919540229885058,0.29879310344827587,0.9906951286261632,0.04586206896551724,0.05699414443721536,0.9796831314072694,0.7474137931034482,0.993431855500821,0.8245107176141659,0.25032618825722275,0.02295825771324864,0.16041979010494753,0.01677115987460815,0.0,0.5379310344827586,0.696551724137931,0.688929219600726,0.8309948474038843,0.09589490968801313,0.13817444219066938
CELF2,5.858481097356975,0.763416477702192,0.7009760425909495,0.2097769340294257,0.2382212144116906,1.6505416981607457,1.7400644468313642,9.039812646370024,0.0,4.448275862068965,14.45050258909534,0.541922793213671,5.78734693877551,8.08390022675737,13.293061224489795,0.0,2.4384463462804478,0.8978184377199155,13.004581424406497,2.2025117739403455,0.0,0.13667285095856524,4.318963540472368,0.17687074829931973,12.311688311688311,13.226590636254501,12.693877551020408,14.152717266681954,0.0,0.6283240568954854,0.08843537414965986,0.0,7.0700610140963605,11.516581632653061,0.0,4.003105590062112,1.9235280319024162,6.02888947786907,0.5228712174524982,2.6445578231292517,12.391836734693877,0.22551020408163266,1.3761904761904762,2.559423769507803,14.509958200147528,11.373558118899734,4.2234942757590845,13.2296636964645,3.1825993555316865,0.1879251700680272,13.956916099773242,0.3445839874411303,1.5156985871271587,3.2130102040816326,8.459183673469388,0.0,0.0,13.162015826738859,2.180662428905989,2.057675244010648,4.064935064935065,1.2061430632859205,0.28900592495062544,0.6877076411960132,13.427693658108405,2.7612244897959184,1.6476906552094521,7.734230055658627,0.9204604918890633,2.5974025974025974,0.044897959183673466,10.614285714285714,1.7692990239574091,5.294610151753009,3.5021415973796928,0.19192357794181503,10.803767660910518,1.4952380952380953,0.0,3.54683411826269,0.0,1.6393696719194006,3.3620803159973667,9.139525197834235,0.0,14.690854119425548,4.177551020408163,14.173631357304826,0.6568027210884354,0.8606083943011167,14.282404853833425,10.869897959183673,13.736151603498543,9.593215664644235,3.5992829564258138,0.27201933404940926,1.95829636202307,0.2036178107606679,0.0,5.387755102040816,9.004489795918367,9.64876476906552,11.343420126671358,1.444120505344995,1.8751500600240096
CITED1,1.025220680958386,0.14245014245014245,0.12709030100334448,0.04114490161001789,0.04510921177587844,0.2896486229819563,0.30634278002699056,1.5132408575031526,0.0,0.8037135278514589,2.4512055109070032,0.10472659870250231,1.0723076923076924,1.4515669515669516,2.3476923076923075,0.0,0.4317617866004963,0.15490716180371353,2.2025117739403455,0.3905325443786982,0.0,0.026806526806526808,0.7579948141745895,0.03469079939668175,2.093240093240093,2.2183257918552037,2.1638795986622075,2.401037165082109,0.0,0.12121212121212122,0.017345399698340876,0.0,1.3013481363996828,1.8455528846153846,0.0,0.7107023411371237,0.34571175950486294,1.034965034965035,0.09018567639257294,0.46634615384615385,2.1076923076923078,0.04423076923076923,0.258974358974359,0.4751131221719457,2.531974050046339,2.0150501672240804,0.7861163227016885,2.323943661971831,0.6040485829959514,0.03685897435897436,2.371184371184371,0.0650887573964497,0.27218934911242604,0.5721153846153846,1.4577861163227017,0.0,0.0,2.2747252747252746,0.37957124842370743,0.3600891861761427,0.7319347319347319,0.21367521367521367,0.05459057071960298,0.12880143112701253,2.2795698924731185,0.47307692307692306,0.2923076923076923,1.347902097902098,0.16962524654832348,0.45454545454545453,0.007692307692307693,1.8307692307692307,0.31438127090301005,1.0118343195266273,0.5954415954415955,0.03764320785597381,1.7218934911242603,0.27692307692307694,0.0,0.6706114398422091,0.0,0.2872444011684518,0.6042183622828784,1.6781789638932496,0.0,2.54985754985755,0.7269230769230769,2.3925518925518925,0.11794871794871795,0.1509433962264151,2.4864864864864864,1.8865384615384615,2.279304029304029,1.7775467775467775,0.6372141372141372,0.05161943319838057,0.38127090301003347,0.038461538461538464,0.0,0.9230769230769231,1.6476923076923078,1.708502024291498,2.008841732979664,0.2490842490842491,0.3393665158371041
CKS1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLDN6,0.06929955290611028,0.012345679012345678,0.010979358805445762,0.004933051444679351,0.004956977179199401,0.03310886644219978,0.02126528442317916,0.10581222056631892,0.0,0.062173458725182866,0.15264586160108548,0.012413289521723256,0.09848484848484848,0.11560044893378227,0.1684848484848485,0.0,0.030303030303030304,0.011180773249738768,0.13667285095856524,0.026806526806526808,0.0,0.0032139577594123047,0.05873340143003064,0.0041592394533571005,0.1322314049586777,0.13658645276292336,0.14031620553359683,0.1504937010554988,0.0,0.011937557392102846,0.0020796197266785502,0.0,0.11527647610121837,0.09351325757575757,0.0,0.05237154150197629,0.025774991292232673,0.09346713892168437,0.005747126436781609,0.032196969696969696,0.13535353535353536,0.005303030303030303,0.023737373737373738,0.04367201426024955,0.16757940854326397,0.14361001317523056,0.06984478935698447,0.16346564233888178,0.06299840510366826,0.004419191919191919,0.14838864838864838,0.007575757575757576,0.02156177156177156,0.04450757575757576,0.09515890613451589,0.0,0.0,0.14842300556586271,0.024838549428713365,0.024813350900307424,0.06152433425160698,0.021120293847566574,0.00635386119257087,0.013037350246652573,0.1430433365917237,0.04602272727272727,0.023923444976076555,0.09056473829201102,0.014374514374514374,0.03168044077134986,0.00101010101010101,0.11666666666666667,0.0230566534914361,0.10955710955710955,0.046763935652824544,0.004513217279174726,0.08566433566433566,0.025252525252525252,0.0,0.06526806526806526,0.0,0.019179133103183737,0.047898338220918865,0.1440940012368584,0.0,0.16722783389450055,0.05227272727272727,0.1479076479076479,0.009343434343434343,0.010005717552887363,0.16298116298116297,0.12462121212121212,0.1370851370851371,0.1296068796068796,0.048525798525798525,0.004984051036682616,0.04413702239789196,0.004476584022038568,0.0,0.09115151515151515,0.14363636363636365,0.11881977671451356,0.15343086032741204,0.015873015873015872,0.027094474153297684
CNN1,2.0112359550561796,0.3046192259675406,0.26021820550398955,0.09014894172981448,0.09911222083506728,0.7136912193091969,0.6022077666075301,3.357892797937005,0.0,1.602092212320806,4.8158644977360385,0.23351834303506158,2.3408988764044945,3.01310861423221,4.722247191011236,0.0,0.8658934396520478,0.3259201859744285,4.318963540472368,0.7579948141745895,0.0,0.05873340143003064,1.6274460295417246,0.0760079312623926,4.127340823970037,4.374256444150694,4.288226673180263,4.731473298825906,0.0,0.2512768130745659,0.0380039656311963,0.0,2.821846403336036,3.757373595505618,0.0,1.428676111382511,0.6928838951310862,2.344082883408726,0.17590081363812476,0.9159644194756554,4.194007490636704,0.09691011235955056,0.549438202247191,0.9980171844018506,4.978340327602545,4.00561797752809,1.6483968210468622,4.563538534578256,1.3520993494973388,0.08075842696629214,4.6491885143570535,0.14866032843560933,0.5427830596369922,1.1601123595505618,2.8637983009043575,0.0,0.0,4.456088053198807,0.7413888377233376,0.7114476469630353,1.5897173987061628,0.5465894904097152,0.12468285610728524,0.28220538280637575,4.478675848737465,1.265870786516854,0.603311649911295,2.653472931562819,0.3428406799193316,0.8968335035750766,0.020973782771535582,3.5707865168539326,0.6238397655105031,2.275136848170556,1.357885975863504,0.08247669136983027,3.5121002592912705,0.5745318352059925,0.0,1.4485738980121003,0.0,0.5633622528801024,1.238310982239942,3.5498738821371245,0.0,5.0062421972534334,1.4735955056179775,4.707597645799893,0.2352059925093633,0.28916684333262666,4.8675979350136656,3.7025280898876405,4.541466024612092,3.449438202247191,1.2801396902520499,0.1089591957421644,0.8422081094284318,0.08784473953013279,0.0,2.494561797752809,3.5719101123595505,3.343583678296866,4.1965646390288,0.48582129481005887,0.6904163912756114
CNNM4,0.08968177434908389,0.01597676107480029,0.014208581983518044,0.006383948928408573,0.006414911643669813,0.042846768336964415,0.027519779841761266,0.1369334619093539,0.0,0.08045977011494253,0.19754170324846357,0.01606425702811245,0.12745098039215685,0.14960058097313,0.21803921568627452,0.0,0.0392156862745098,0.014469235970250169,0.17687074829931973,0.03469079939668175,0.0,0.0041592394533571005,0.0760079312623926,0.005382545174932718,0.1711229946524064,0.1767589388696655,0.1815856777493606,0.1947565543071161,0.0,0.015448603683897801,0.002691272587466359,0.0,0.14918132201334142,0.1210171568627451,0.0,0.06777493606138107,0.03335587108406581,0.12095747389865037,0.0074374577417173765,0.041666666666666664,0.17516339869281045,0.006862745098039216,0.03071895424836601,0.05651672433679354,0.21686746987951808,0.18584825234441602,0.09038737446197992,0.21154377243855288,0.08152734778121776,0.005718954248366013,0.19203236850295674,0.00980392156862745,0.02790346907993967,0.05759803921568627,0.12314681970349116,0.0,0.0,0.19207683073229292,0.032144005143040826,0.03211139528275078,0.0796197266785502,0.027332144979203804,0.008222643896268185,0.0168718650250798,0.18511490617752477,0.05955882352941176,0.030959752321981424,0.11720142602495544,0.01860231271995978,0.040998217468805706,0.00130718954248366,0.15098039215686274,0.029838022165387893,0.14177978883861236,0.06051803437424352,0.005840634125990822,0.11085972850678733,0.032679738562091505,0.0,0.08446455505279035,0.0,0.02482005460412013,0.06198608475648324,0.18647458983593437,0.0,0.21641249092229484,0.06764705882352941,0.19140989729225025,0.012091503267973857,0.012948575656677765,0.21091679915209327,0.16127450980392158,0.17740429505135388,0.16772655007949125,0.06279809220985691,0.006449948400412796,0.05711849957374254,0.005793226381461676,0.0,0.11796078431372549,0.18588235294117647,0.15376676986584106,0.19855758395312148,0.02054154995331466,0.035063437139561705
COL1A1,5.5618479880774965,0.7396184062850729,0.668423364075538,0.2029598308668076,0.23138795361017583,1.6075570520014963,1.656034024455077,8.63437655240934,0.0,4.2507836990595615,13.686567164179104,0.5250091274187659,5.567878787878788,7.722783389450056,12.635151515151515,0.0,2.33088954056696,0.8779519331243469,12.311688311688311,2.093240093240093,0.0,0.1322314049586777,4.127340823970037,0.1711229946524064,11.68870523415978,12.552139037433156,12.036890645586297,13.429690160027238,0.0,0.610651974288338,0.0855614973262032,0.0,6.796626054358013,10.887784090909092,0.0,3.8076416337285903,1.8401253918495297,5.899645808736718,0.4942528735632184,2.51010101010101,11.814141414141414,0.21818181818181817,1.3333333333333333,2.4590017825311943,13.798831690397956,10.834650856389986,4.065779748706578,12.549295774647888,3.0759170653907497,0.18181818181818182,13.22029822029822,0.3333333333333333,1.442890442890443,3.0577651515151514,8.012195121951219,0.0,0.0,12.48361162646877,2.067064083457526,1.9530083443126922,3.9081726354453625,1.1781450872359964,0.27956989247311825,0.6673713883016209,12.71782339524275,2.702272727272727,1.571610845295056,7.345041322314049,0.8826728826728827,2.4710743801652892,0.04393939393939394,10.033333333333333,1.6844532279314888,5.123543123543124,3.3636363636363638,0.18568665377176016,10.1993006993007,1.4363636363636363,0.0,3.415695415695416,0.0,1.557729190640583,3.2047898338220917,8.763141620284477,0.0,13.911896745230079,3.975,13.433140933140933,0.6252525252525253,0.8136077758719268,13.542178542178542,10.306818181818182,13.094516594516595,9.353808353808354,3.420966420966421,0.26435406698564595,1.8972332015810276,0.19696969696969696,0.0,5.2727272727272725,8.645454545454545,9.185007974481659,10.821316614420063,1.3650793650793651,1.7910873440285204
COL2A1,5.897540983606557,0.764161220043573,0.7024722932651322,0.20964432284541723,0.23819898329702252,1.7233115468409586,1.7502579979360164,9.367647058823529,0.0,4.476166328600406,14.680421422300263,0.5402197023387668,5.774705882352941,8.108115468409586,13.324117647058824,0.0,2.4665559772296017,0.9512170385395537,13.226590636254501,2.2183257918552037,0.0,0.13658645276292336,4.374256444150694,0.1767589388696655,12.552139037433156,13.588667820069205,12.906649616368286,14.420852610707204,0.0,0.6341354723707665,0.08837946943483276,0.0,7.05563978168587,11.992417279411764,0.0,4.014386189258312,1.934077079107505,6.409663865546219,0.5248478701825557,2.657781862745098,12.714705882352941,0.22536764705882353,1.3799019607843137,2.563581314878893,14.591424521615876,11.45460358056266,4.233142037302726,13.302402651201326,3.163622291021672,0.1878063725490196,14.192577030812325,0.3416289592760181,1.5237556561085972,3.2201286764705883,8.540351506456242,0.0,0.0,13.317827130852342,2.191417550626808,2.0660699062233587,4.0828877005347595,1.2590612002376709,0.286527514231499,0.6870725034199726,13.6544908285895,2.9393382352941178,1.6609907120743035,7.796122994652406,0.9260935143288085,2.6109625668449197,0.04779411764705882,10.654411764705882,1.7784526854219949,5.262820512820513,3.636165577342048,0.19180225281602004,11.255090497737557,1.5,0.0,3.5414781297134237,0.0,1.6481757259865972,3.366698292220114,9.132352941176471,0.0,14.746459694989106,4.228308823529412,14.451914098972923,0.6602941176470588,0.8665371809100999,14.348569157392687,10.946323529411766,14.177521008403362,9.679650238473767,3.6098966613672494,0.27360681114551083,1.9552429667519182,0.2018716577540107,0.0,5.735294117647059,8.998529411764705,9.712848297213622,11.41683569979716,1.449579831932773,1.8811418685121106
